,senti,sentence
1363,1,   what a pleasant surprise to have build an affordable   cool   well sorted domestic pocket rocket and then to have so many bolt on performance parts available after only a year b to start out with the zx has a racing history in the fia world rally championship   wrc   drivers colin mcrae and carlos sainz are trying to capture the manufacturers title this year   anyway   your zx likely did not get the rally option with the   hp   but you ll be pleased to learn that you can come real close to that with some carefully chosen bolt on goodies    disclaimer   these upgrades may invalidate your warranty    do your homework before modifying your new car b     start with a k amp n air filter if you want to keep a stealth stock look   or you could opt for one of the umpteen gazillion cold air induction kits     next you ll want an aftermarket exhaust to let everything breate a little easier   the one from focussport has a great exhaust note and is relatively easy to put on   you will have to cut the stock exhaust off   however     next go for an underdrive pulley which will free up a few horsepower    a performance chip is always an easy way to increase power    sometimes by as much as   hp     if you re really serious about more horsepower there are actually turbo kits available as well     think about some nice cosmetic goodies also    a duck tail rally car style wing    check out   focaljet   for group buys   there are also tons of ground effects kits from west wings and others     lower the car to improve the handling and appearance    try the coil overs if you can afford it   but just a solid set of lowering springs should do fine for all but the most serious competitior   try h amp rs     wheels     some people use the   contour svt   quot   wheels   my personal favorite b   while others have used the cougar   quot   wheels   both of these fit great since the bolt pattern is shared   there are also a ton of   quot   wheels that are fairly cheap that look great like the konig monsoon the sky is the limit from there   check out the websites mentioned above for great tech articles also   what a great car and some great ways to improve it even more br br  
1364,1,  i decided to put some fun in my commute     miles a day roundtrip   when i decided to buy a new car   enter the focus zx b my first new car    main reasons to buy   i bought it because it s great handling   decent fuel economy   price and over all fun ness to drive   i know   fun ness   is very subjective but trust me    take a zx for a test drive you ll see   it was my first new car ever and i didn t want to throw my money away   i researched very carefully   i looked at the obvious in it s class ish honda   reliable but dull   toyota echo   see my other review   way too many cons   vw   too much money for not enough car   and some others   i went to each dealer armed with tons of information off the internet with stats and invoice pricing on each car   i knew exactly what each car cost the dealer at its invoice price   so   i knew what i could get for how much without paying too much over sticker   i wound up paying exactly the invoice price for my new silver zx   spd with ac and tilt wheel with navigator options b   the drive   to tell you the truth   the   spd is really zippy   it won t beat a corvette or anything on a jack rabbit stop light start   but it really cruises along best at highway speeds   i often look down at the speedometer to unknowingly be going    the zx is very easy to negotiate through all kinds of traffic   with good stopping power   and the cornering is awesome for a little   take it on a test drive   hopefully without the sales person   just so you can take those corners fast    you ll see added bonus   parking   if you live in a city where parking is at a premium   you can squeeze into those tiny spots while the envious monster suv owners have no choice but to cruise on by   n   side of chicago especially b interior   the interior is great    easy to get to everything and doesn t look feel cheap for the inexpensive amount you paid    the leather wrapped steering wheel is a nice touch   the back seat is very roomy   every time someone gets back there they always say something about how much room there is   and most of these people drive full sized cars and are used to room b added bonus   leather wrapped steering wheel fog lights cd player are all standard b   the not so great    now this is not to say the car hasn t had problems   it has   the brake pads and rotors were replaced at    miles   i am at    no probs since   and of course the re have been recalls   mine was only affected by one recall   these are actually things i can deal with   but considering my service dept where i bought the car sucks   it makes it even more difficult to deal with these problems   i expected to have some probs   did not expect the service to suck as much as it does   so   before you buy make sure you find out how good the   service   is in the service department     overall   some problems are to be expected if you want to be the first kid on the block with the cool new toy such is the case with the   focus zx the really good news is   a lot of the bugs have since been worked out with the s just because you have to buy economy doesn t mean you have to feel like you re driving an econo box   see the toyota echo b focus zx    you get a lot of car   for not a lot of money     note   why revised   because i wrote this before i knew at epinions   i simply wrote it at first   to tell everyone in the market what a great car this was   i didn t even know what epinions was   the revisions have cleared up some of the format to be more epinion friendly   thanks   revised june   update     miles in one year so far so good   warrenty will be up soon   no problems with brakes since k   but still worried about them still handles well   although gas milage seems to be dipping   i used to get about mpg   mostly highway   now i average about   mpg  
1365,1,  my sister purchased a new focus hatchback zx and i have had the chance to drive it around a ton   the weird part about it is i can t stop driving this little car   i love it   now i know that is weird to say about a   especially their affordable compact   but it s true   has put together one of   if not the best   small cars on the market   the idea behind the focus is to make a safe   reliable   and fun car that can be had in three body styles   hatchback   sedan   and wagon   i was personally expecting to build a mediocre compact similar to the escort   but they certainly outdid themselves with this car the exterior of the focus has yet to grow on me   it seems tall   oddly shaped and misproportioned   i am starting to get used to the   quot new edge quot   styling that is employing   but i am not convinced that it makes a good looking or striking car   if anything it makes the car less striking and more boring   if this car had clean   sleek lines i think would have had an even bigger winner than they have   overall   for the money   the exterior is solidly built and in it s own way sporty   the one thing about the car that sets it apart though is its shape   especially the hatchback   people always seem confused on what they think about the car when they see it   the exterior of the car is not where the beauty is   as a matter of fact the interior isn t much better   the beauty of the car starts behind the wheel   this car is more fun than anyone could imagine from looking at it   the steering is crisp   gives good feedback   and can seriously corner   you would think a car so tall would be washy on the road   but this thing can be tossed around   i was so surprised that at first i didn t believe it   i thought it was more of an illusion than reality   so i looked up the focus   statistics in car and driver and i wasn t wrong   the car puts up slalom and skidpad numbers that rival cars such as the camaro and firebird   now that is impressive for a compact that rounds out at     i felt very sure of the car s footing and felt as if i had total control of the car at all times   body roll was a little excessive   but still much better than    of american made cars   back to the interior   there s really not a lot to say   obviously   since it is a cheap car it is very basic   the ergonomics of the instruments are good   everything is in the right place and is easy to use   you also may notice the included air bags at no extra cost   a very responsible move by that i appreciate   the great part about the interior is the build quality   it is much better than the escorts poorly built interior   as a matter of fact   with a little refinement   the focus   build quality will be comparable to honda and other japanese companies now that i have ranted and raved about this car   are there any downsides you ask   yes   the engine   that is not to say it isn t sufficient   it just doesn t match the ability of the suspension system   the zetec   cylinder is zippy   but does not have the punch you need for merging into highway traffic   if they could fit the   cylinder from the contour in this car it would be an absolute blast   the other downside is the suspension can be a little stiff at times   more than it could or should be   some may also say the styling is a major problem   but i think if you get behind the wheel   the styling will be forgiven   my sister has not had the car long enough to see if it will be reliable or not   but it seems that it will be   those are the only gripes   and for a car this price   that is amazing   has put together exactly what they wanted to create   and they definitely did not forget the fun   this car could also catch on with the tuner crowd also   and if i was gon na build a boy racer   this would probably be the car i started with   it has the goods to be amazing   this is one great car br br  
1366,1,  at the age of    i found myself in the market for a commuter car when we decided to give our old one to a relative   as it had been some time until i had looked at an   entry level   car   it was with some trepidation that i approached a dealer lot to look at the focus   the last   entry   i had owned was an    mercury bobcat straight out of college   and quality was not a word you would associate with that car even though markets this car to a much younger audience   i found that it had a number of features that appealed to me   the styling   a bit annoying at first   grew on me   my wife and niece think the car is   cute   for just over     paid for my hatchback model zx   the car is well equipped with   l   quot zetec quot   engine    hp   power windows doors   a c   automatic transmission   more on that later   cruise control   front and rear mats   remote entry system and alarm   tilt telescoping steering wheel   and a surprisingly adequate cd radio combination   i like to listen to loud classical music    with plenty of low brass   the radio even can adjust its sound level automatically to deal with ambient noise   about the only option i would have like to have added was the side impact air bags   which are available    a rarity in a car of this class   i m    quot   and have a pretty wide body   but the seats are quite supportive and the head room excellent   the telescoping steering wheel was a big plus   since i did have to tilt the driver side seat back   then again   i ve had to do that in much larger cars   handling is fairly crisp   especially for an american small car   but overall ride quality is quite decent   as is road noise   fit and finish is excellent   comparable to small japanese cars has hit the nail on the head with this award winning   world car   or at least come closer than they have before to producing a small car that can take on the hondas and toyota small models   the only inconveniences are small ones   for a   hp    ft lb torque engine   the automatic transmission ratios do not seem terribly well implemented   i had test driven a coupe model with the standard   speed which seemed much more responsive   i find a lot of downshifting required to accelerate promptly   on the highway   a convenient   quot overdrive off quot   button on the shifter makes this somewhat easier   zx s don t seem to come with center consoles   which leaves your right arm sort of hanging   front passenger seats   although equipped with a handle to tilt out of the rear passengers   way   do not automatically slide out of the way as do many other small cars   seats   cd player can not fast forward through tracks   a minor but odd omission all in all   if you re looking for a small   fun   inexpensive   well built   and cute car   you d do worse than to test drive the focus   also available   but not reviewed   are several models of sedan with differing trim levels   se   lx   zts   a station wagon se   and a couple of   quot custom quot   models including the sony and   i think   one featuring a trek bicycle and rack   with a unique color called   quot dirt quot     
1367,1,  i bought my focus   se sony edition as a new leftover about a month ago   and i am extremely pleased with it   i bought it to replace my escort se   which was a decent car   but nowhere near as fun as the focus   i have also previously owned a   subaru loyale   which felt like an old lady car   and a   mitsubishi eclipse   which was not a very good car   but there was some fun to it   and i like the focus by far the best first   handling and driving   i have seen a few opinions that say that this car is not quite as peppy as the writers   expectations   i disagree   i have a bit of a lead foot   and i find that the car does quite well at higher speeds   i live in philadelphia   and travel on interstate   daily   and you have to be able to drive between   and   mph to keep up   it doesn t take the car long to get to those speeds   mine is a   speed manual z tec engine   and the car performs very well with no shimmying or shaking   the ride is extremely smooth for a small car   and pot holes and bumps are barely noticeable   which in philadelphia is almost an impossibility   second   features   granted   my model is a much more   packed   model than most of the other focuses   or is it foci   due to the fact that it is a special edition   but i don t feel that i paid an exorbitant amount for the features i got   my model has all leather seats   all electric   windows   mirrors   etc   sport package   spoiler and wheels   and of course the sony xplode stereo    speaker package   all of these amenities are easily accessible to the driver without much reaching   due not only to the fact that it is a small car and the instrument panel is not far from you   but also to the fact that the interior engineering is   in a word   terrific   i am not sure how the features compare on the base model   but i would say that if you are going to buy this car   go for the features   because for the small expense   you will find that they really are worth it third   design   this car is designed very well   it is slightly wider and longer than the escort   it would probably be more appropriate to compare it to the contour   but i don t have much experience with that particular car   but the car is much higher   the additional height makes for a much more comfortable ride for taller drivers   i m     because your legs don t get all cramped up underneath the dash   it also provides additional head room   of which i am not accustomed   there is at least a good    between the top of my head and the ceiling   and for me that is a definite plus   the seats are adjustable up and down   so i m certain that shorter drivers will get as much enjoyment out of this car as taller   and lets face it   the car actually looks pretty good   i have read the biographies on the engineering of this car   and it was mostly designed in europe   the sleeker design and headlight placement give this car a little more personality than its predecessors the escort and contour   passengers that have ridden in the back seat have commented that it is surprisingly comfortable for a small car   and the rear leg room was much more than expected forth   it s a   for a while   was a bit of a punchline      fix or repair daily   or found on road dead   but in the last   or so years   they have really changed things around   the redesign of the escort   tempo   which essentially became the contour   and taurus in the   model year went very well   my escort required no major repairs    i never even had to get tires on it after   years and     miles   and from what i m reading   the focus takes even further steps in being a maintenance free car in short   i would highly recommend this car to anyone looking for a smaller   but really not too small   that is fun to drive  
1368,1,  has done it again   they have crammed a ton of engineering in a sport value package   i was extremely impressed by this car   from the outside it looks like a new edge design   nothing too special there   once you get in you know its something different   the interior is wonderfully laid out   the stereo is near perfect   the right touch   button size and distance from both passengers   the materials scream quality for    like no other i ve been in   the interior material also has style   something i ca nt say for most value oriented cars   the seats are comfortable   the room   amazing   i m      and i could easy sit in any of the seats   the middle rear is a stretch   the steering wheel and shifter feel like they have been stolen off an a european sports sedan   the zetec four   should come clean   they must have stolen that off a japanese car   smooth   nice sound   good power   no way an american   cylinder   the suspension   wow   its fun to drive too   imagine that   has really done it with this car   this segment is full of buzzing econoboxes   but this car stands apart   numbers on its datasheet ca nt tell you about this car   you need to drive it to understand   yea there are cars that can do all of these things better but not at this price   that is the key   for this amount of money its a true value   put a lot of thought into the car   safety   reliability   simplicity   performance   looks and value   great package perfomance   for this segment its great   acceleration   handing and steering are all top of the pack   the engine could be a bit more powerful but i will wait for a svt version for that   a larger wheel tire package would be nice too comfort   the seats are good   they are nt volvo seats but for this size car they are comfortable for long trips and around town   they could use some more bolstering for spirited driving   styling   that s a personal opinion   i find the car attractive   not an attention getter but not too cute like the beetle   the front end is nice but the rest of the car seems a little bland   again this is not a very expensive car so i ca nt complain safety   almost all products   lets not get into tires here   have high crash ratings   the focus   package is well put together and solid   airbag equipment is present   its brakes are good   traction control option would be nice   added cost though     
1369,1,  i am currently driving a focus   my van is in the shop and i got this car as a rental   i was exited to get it as i was just checking them out on the lot at the dealership   my husband in the next year or two will be needing a new car and this in in our price range the first thing i noticed after getting in the car was the roominess my husband is   quot   tall and has no problem fitting in it   it feels like you are not in fact in a compact car   but after driving it for the last few days i have been noticing little things that i don t like about it   one is the fact that there is no arm rest between the front seats   for me it was uncomfortable to have no place to put my arm   also i had a hard time adjusting the seat back   the handle for it is in an awkward position and i had to open the door to gain access to it   also i understand that the focus is a compact but it seems to work really hard to get to highway speeds   this might be due to engine size but i don t know what size it has one last thing i did not like is the shifter   the car i have is an automatic and you can easily knock the shifter into another gear without pushing in the button a plus of the focus is that it comes with tether anchors for car seats   three of them   i don t know that three car seats could actually fit back there but two definitely could   the car sits a little higher up than other compacts that i have been in   you don t feel like someone could drive right over you   all in all i thought it was a good basic car   great for a first car or a second family car   it seems to get great gas mileage   i myself prefer my van but hey   if someone gave me this car i wouldn t turn it down     
1370,1,  i bought my focus hatchback in late november     and i now have almost    miles on it   it s the only new car i ve ever bought that didn t have any   bugs   everything is perfect   i handles so well   it rides nicely   gets decent gas mileage   and is very nimble    easy to park   i bought it because it was unusual looking   to tell the truth   the honda civic was my other choice   but that car hasn t changed much in the last   years especially the interior   i just wanted something that not many people had   and even a year later   i don t see many hatchbacks mostly sedans are running around in l a there are a few things that i would change   the side view mirrors stick out too far i ve almost caught them on the garage wall several times   i still haven t been able to spot the oil filter in the engine compartment so i take it to the dealer for oil changes   i liked the seat s back support a little better in the civic consumer reports recently rated it as the best small car they ve tested even better than the jetta   if   they   liked it   you know it s a good car   i think their one complaint was that the doors didn t automatically unlock when you turn off the car   well   i would like to be the one who decides when to unlock the doors   what if you re in an iffy neighborhood   to wrap up you can t go wrong with this car   a note   the hatchback is built at s factory in hermosillo   mexico   this plant has the highest quality output of all the factories in north america   i can attest to the quality   as my car has no squeaks or rattles   the sedan and wagon are built in wayne   michigan   from what i ve heard   their quality is good too   but the mexico factory has a better reputation i got the car for    over invoice    no doc fee at crystal in silver spring maryland   update     car now has    miles    still not a single problem   really glad i bought this car   i read consumer reports    they say that the focus isn t that reliable   but i think they must be talking about the sedan    wagon   i have no regrets    i think the hatchback would be a great used car for anyone  
1371,1,  i recently purchased the   focus   i am very impressed with the   valve    litre engine   the engine provides lots of power   there is plenty of room in the front and rear seats   my baby car seat fits comfortably in the rear seat   the console is attractively designed and has an original look   the led display on the radio gives the time and station simultaneously   the manufacturer s cd and stereo system operate smoothly and provide decent sound   the car gets excellent gas mileage and performs well on the highway   it is convenient being able to access the trunk from the interior of the car   the windows and mirrors provide good   degree visibility   for first time car buyers   this is the one   the price is reasonable for what you get   the car is inexpensive but has a luxury feel br br  
1372,1,  i am definitely not a girl   everyone i have ever known who has owned a has called it a nightmarish experience   then there are the cute acronyms     quot found on road dead quot   or   quot fix or repair daily quot   this past week   however   i drove a car that might start to change my mind   i had the delight of driving a   focus   if i were to ever break down and purchase a   this would have to be the car for me when i first sat in the car   it looked like the interior of a jet   the dash board is designed so that all the controls for the air conditioning and the radio as within a comfortable reach of the arm   therefore   the driver need not lean in anyway to adjust the radio or control the temperature   often when people lean with their bodies inside the car to do anything   they accidentally steer the car in that direction   not needing to lean over to make these adjustments may avoid an accident the gas pedal offers just the right amount of tension   the driver need not press the pedal all the way to the floor just to go sixty   but it is not so sensitive that you sneeze and   poof   your doing    the overdrive control button is on the gear shift   this was a new one to me because i had never even heard of overdrive before   the chairs were designed for the ultimate in comfort   the seat on the driver s chair has a crank which allows you to adjust the seat back to the correct position for you using the minimalist of adjustment   the steering wheel telescopes as well as tilts   the turn signals are fairly quiet and unobtrusive   so you are not stuck at a light with your turn signal on hearing an annoying   quot click   click   click quot   the light which illuminates the dash board is soft and not glaring   the head lights are adjusted using a dial on the dash to the driver s left   which change the lights from off   to parking lamps   to head lights   the brights come on by clicking the turn signal wand toward you once   on most   compacts   i could not even find the control for the brights   another light control which is usually difficult for me to find is the hazards   on the focus   the hazard lights are controlled by a button on the dash   right above the radio where you can not miss it   the car s gas tank fills with about     the trunk has a phenomenal amount of room   the cabin is large enough so that my boyfriend who is    quot   could sit comfortably the car has many safety feature   too   it comes with air bags   it also comes with special anchors along the top of the back seat to better secure a child s safety seat   it has a gear lock    a safety feature which allows you to lock the gears so that you can not move the car out of park with out pressing down on the break first   the trunk has a latch on the inside that allows you to pop the trunk if you should get locked inside it   this is a safety feature i think that any person with children should look for in a car it also comes equipped with quite a few luxury items which i never knew existed   but now want in every car i own   it has a clear digital mileage display   the top display is the amount of miles you traveled that day   and the bottom display is the total miles traveled   the cabin light does not just turn off suddenly    it fades to black   the radio has an option that allows it to become louder when the engine revs   and softer as the car slows down so that you can always hear your radio comfortably   the air conditioning system does not just go from hot to cold   but has many subtle levels in between allot of thought was put into every aspect of the focus   this car was a dream to handle   maneuvered easily   and was a joy to drive   i do not think i even scratched the surface   but for the six days i had the car   i practically lived in it   if i could find a car that even equals the focus   i might get it   but   in the end   i think i may just have to break down and buy this car br br  
1373,1,  i managed to get ahold of the keys for a new   model year focus zx   honestly   i wasn t sure what to expect from this car   i d seen small fords before   specifically the escort   and remembered that that vehicle was characterized by a bare bones interior   very little power   and sloppy handling   the focus blew most of my expectations out of the water it s equipped with a rather gutsy   liter zetec four cylinder   the engine is reasonably quick to respond   and provides good acceleration for a car of this class and price range   stopping power was handled by front disc rear drum brakes   and the vehicle stopped reliably   however   the pedal feel was too spongy for my liking   and the car as a whole felt rather dull as far as powertrain the car s transmission shifted well   but hunted a bit for gears and hesitated slightly when power was demanded of it   while acceptable for a car of this class   it s not a sportster by any means however   the handling is an entirely different story   the car rides on   quot   diameter wheels   with low profile tires   alloy wheels are standard on this model   and the split five spoke design fits the car quite well   without drawing too much attention to them   the car s handling is very crisp and precise   the power rack and pinion steering is well weighted   providing enough resistance to feel just right   without being overboosted   the car has a very sprightly   nimble feel to it that most people will enjoy   especially in a car of this class the interior is actually reasonably equipped   the front buckets are comfortable   but i wouldn t want to be stuck in them for more than a few hours   rear seat room is typically cramped   as is rear headroom   front headroom   however   is not a problem   front legroom   on the other hand   is   the seat could use another inch or two of travel   as even pushed all the way back   it was just not far back enough   and my knee brushed against the steering column   a tilt wheel is an option   and one i reccomend you get   otherwise   the guages could be obstructed by the steering wheel   the radio controls in this car are fairly large   and easy to use   this car had the cd stereo   and it sounded fairly good   with some distortion at high volumes   however   there s quite enough power in the stock unit to overcome most road noise   not that there is much   for a compact car   this vehicle has a well behaved   quiet ride   highway irregularities are for the most part ignored   and only the bigger stuff gets really noticed   again   they ve dialed in just a little bit of that feel that makes a good car great this is a solid   well rouned economy car   that is also a good budget enthusiast s car   with spirited handling and a reasonably comfortable interior   this s not a bad choice at all br br  
1374,1,  i bought the focus because of the overall value and quality of the car   my focus came with all the options except a cd changer and it was under   grand   i love how the car handles and rides   i had a mercury mystique before the focus and this car is so much more refined in the ride and comfort of all passengers   the only complaint i have about the suspension of the vehicle is that when riding over dips over the road sometimes there is a thump sound from the front of the car   the powertrain of my focus came with the   horsepower    liter zetec four cylinder mated to a   speed manual tranny that motivates the car pretty good   the tranny is matched perfect with the engine   providing pretty good acceleration in all gears   the seats are very supportive and comfortable on long trips   the design of the dash is ergonomic and it looks good   everything is where it should be   within easy reach from the driver s seat and the tilting telescoping steering wheel is a nice addition   there are three cupholders in the focus   one in the back of the center console for a rear passenger   and two up front   the front cupholders are allright for soda cans and bottles   but don t try to put a big gulp in them because the dash hangs down too low   trunk space is a very respectable   cubic feet and the fuel tank holds    gallons which will give you an estimated range of   miles in town based on   miles per gallon and   miles on the highway based on   miles a gallon   the sound system in the focus is surprisingly good considering that all four of the speakers are in the doors   you can turn the volume up and the speakers will not distort   overall   i love my focus   and for the money you get a whole lot of car br br  
1375,1,  i had the opportunity to rent a   door focus in germany earlier this year   i drove it from cologne down to mannheim and back twice   and also hit the twisties along the mosel river   the car is excellent   absolutely no wind noise   very little road noise   and decent if not abundant   power   the car easily cruises at      mph even in the uphill sections   the car also does a respectable job in the stoplight grand prix if the competition is not to stout   i can only confirm what has already been written about the handling   even with the skinny rental tires it is too bad that the   door apparently isn t sold here in the us   it is the best version with the versatility of the   doors with the styling of the coupe   the driving position fit this    quot    pounder perfectly i also rented a   door sedan with auto trans here in the us   other than the expected lack of grunt with the auto i found this version a superb car br br  
1376,1,  i am not generally a fan of small cars   especially the four door econobox variety   i am a fairly good sized person and like my space when i drive   my wife is a fan of small cars but shares my opinion about the   quot cookie cutter quot   sameness of the majority of sub compact offerings available today   the one thing we do agree on is   quot four cylinders   speeds quot   no slushboxes allowed in our vehicles   we both expect a vehicle to perform and have a reasonable level of over   the road comfort   on a whim   we recently stopped at a dealer who had a number of focus cars on the lot   i had looked at the four door model before and was not impressed enough to drive one since they had all contained automatic transmissions   what caught my eye this time was the one vehicle that had two doors   a manual transmission and a very non conforming appearence   we took a drive in the zx and it was love at first sight   the car has what i consider to be a very european appearence   no glitz   everything is where it is for a reason   the vehicle accelerates and handles far out of expectation to it s sticker price   finally   the seat was more confortable than the standard size car we had just test   driven at another dealer   i did not feel confined and my wife did not have the big car blues   bottom line is that the focus zx is the pick of the litter in the low cost   small car class   we bought it     
1377,1,  in june we bought the sony limited edition focus se   dr sedan   simply put this is one great little car   we have the vehicle equipped with at   ps pb   pw   pdl   cc   tilt wheel   comfort group   sport group   alarm w   keyless entry   and the awsome sony xplod stereo   the sony limited edition focus is a limited production of   vehicles   and comes in at   amp    spd   and is only available in four color choices   green   black   infa red    amp   going platinum   with the last being unique only to the sony edition   the sony xplod has a cd head unit w    pre sets   a cd player w   remote   and a   watt amplifier   amp    quot   sub woofer mounted in the trunk   it is one awsome stereo   and will drive you out of the vehicle if you really crank it up   i have never heard such a wonderful clear sound in a vehicle until we bought this sony focus   i would really recommend this to anyone who loves music   all comes wrapped in a great vehicle the vehicle itself is very roomy   extremely comfortable in both front and back   and plenty of legroom too   the car handles and drives like a much more expensive vehicle   we had a   camry that did not ride or drive any where near as nice as the focus   we got the z tec engine as part of the sport group   and would say that would the engine i would recommend   it puts out   hp   and is plenty powerful for   adults in the car   and even on hilly terrain   the only bad thing about the car is the poorly designed and placed cupholders   they sit on either side and in front of the gear shift lever   this leaves little room to reach a cup   and is very limiting to size of cup as well   not a huge issue to an otherwise great little car   it was also announced this week   that the focus is top selling car in the world   to go along with all the awards   all i have to say is watch out toyota and honda   here comes the focus br br  
1378,1,  after    miles   we decided to replace my wife s   toyota camry   we found the new camrys to be overpriced   offering essentially   technology with seats that weren t as adjustable or as comfortable as the old ones   so we started shopping around much to our amazement   we ended up buying a focus station wagon with the ztec engine   this car is amazing it is the easiest car to get in and out of and has great seats   really important if you have a bad back   the doors open wide   the seats sit high   and the car has a high roof line    the seating couldn t be much better   i m    quot   and can sit with inches to spare between the top of my head and the roof   my wife is    quot   and can adjust the seat to fit her perfectly   the seats offer great support   too   they seem to have just the right amount of firmness and are designed to help you sit properly   without slouching   there is plenty of room in the back seat   too the   quot trunk quot   door height is just perfect for loading things   this is the first car we have owned that makes it easy to load groceries   the car is loaded with features    electric windows   locks   trunk door release   cruise control   mirrors   cd player   power brakes   tilt steering wheel   automatic transmission   center arm rest   cup holders   filtered air hvac system   etc   the interior light stays on after you leave the car   and then gradually dims and shuts off the design and placement of the instruments and controls   and even the dashboard vents   couldn t be better   really took consumers into account when this car was designed the car is inexpensive to operate   it gets about   mpg on regular gasoline   the car handles extremely well   the steering is precise with good road feedback   the brakes are abs front disks and rear drums   and in our experience offer good stopping   and the   quot   tires aren t firestone   the transmission is as smooth as you can find   the finish and fit are both excellent the car has a few disadvantages but i would not call them problems   even with the ztec engine it s not as powerful as i would like   but it s more responsive than the four cyl   camry that we replaced   the car tends to be a little noisy   the manual seat adjusters take a little getting used to   does not have a sunroof option   the radio sound system is on the boomy side   there have been two recalls since we bought the car   an inconvenience to deal with in summary   the focus station wagon is a real bargain for most anyone   we have owned toyotas   acuras   hondas   vws   cadillacs   buicks   and oldsmobiles   this is our first and it is without a doubt the best value for the money we have ever seen in an automobile     
1379,1,  the focus is a great little record setting car   it is the first car to ever win north american car of the year   and european car of the year awards   and it definitely deserves it   this car is the same overall length as the escort   but the wheelbase is about   inches longer   this means that the cabin is extremely roomy   the roof is high   enabling the driver to sit up higher   and provide more room   in every direction   designed in europe   it is extremely easy for older people to use   the staff designed a suit which made the wearer feel more elderly   this made it possible for them to design a car that is more friendly to older drivers   this car also looks awesome   the   quot new edge quot   design that uses gives this car a clean   sporty   distinctive look   it is hard to figure out which of the models   sedan   wagon   zx coupe   looks the best   but the wagon is definitely very functional   has scratched plans for an mpv vehicle   and will probably not build a coupe model   it is possible that the new volvo s and v will be built on this platform   but this isn t definite   overall   this car is a steal   it is cheap and gives you a lot of   quot car quot   it was given the revered   quot automobile of the year quot   status   and is great for any kind of person with a low budget for a car   if the looks don t hook you   the drive will   i recommend the zx model because it is the cheapest and has the most standard features     zetec engine at about   bhp   cd player standard   etc   in the month of july   the focus was the th best selling vehicle in america with about    units   the only real down side to the focus is the interior   in my opinion   it could have been made much nicer   the buttons feel a little fragile   the seats are great   but the headrests are terrible   my    nissan sentra has a very nice interior   it is simple and durable   overall   the focus is a great car   and it leads the class in almost every way br br  
1380,1,  i needed a new car because my hyundai excel   had it so i decided to shop around for a nice small car with a affordable price tag i wasn t really thinking about american car because of all the negative talk i was thinking more of a honda accord nissan altima jetta so i went to the closest car place which so happens to be   quot quot   so i browsed around for a bit see what i would like quot i just knew i wasn t going to see nothing i like and there it was a car i thought didn t make a car that stood out from the rest of their cars the   quot focus quot this car was really different when i looked inside the window and saw the inside and saw how spacious it was for a small car so i said to myself they probably want alot for this car i looked at the ticket price and said i have to have this car   quot this is in my budget quot i love the roomy interior and easy the controls are to reach the way the seats feel is very comfortable i m not to found of the lumbar when it is lowered too low it leaves a big space it needs a little more horsepower though it rides nicely on the streets but rough going up a steep hill it s very comforting driving a long ride when the seat is up it makes you feel on the same level of a   quot suv quot   this is certainly a great economical car i think anybody who is looking for a small affordable car with a midsize car feel once you sit inside you will love the car br br  
1381,1,  the   focus se   door sedan has a spacious interior and a solid feel   i m the only person in my neighborhood to own one   and nearby friends and acquaintances regularly ask me how this stylish and affordable car performs among the first things i tell them is to spend a little extra money and buy a focus model that includes the perky   valve zetec engine   this adds several hundred dollars to the purchase price   but the investment is worth it if you value passing performance on the freeway and climbing ability on hills   i drove   and   models with the underpowered standard engine and came away disappointed   zetec is definitely the way to go engineered the focus to provide a roomy interior and did so with great success   my head always bumped the ceiling in my escort   the car i traded when i bought the focus in november    head rattling is not an issue with the focus   seat height is adjustable   and leg room for a person of my height    ft   is more than ample   front seat passengers gain the most from the cab forward design   passengers in the rear may feel a bit squeezed if passengers in the front use the maximum amount of legroom my focus came with a cd player and am fm radio   sound quality is not concert like   but i didn t expect it to be   i d rate it better than adequate i ve read a number of reviews that said the focus was   fun   to drive   let me jump on that bandwagon   too   steering is responsive and the car   which has   inch tires   hugs the road one caution to prospective purchasers   read the manual   the focus comes with several design features that initially may create the appearance of being minor malfunctions   one of these is the air conditioning light that signals the air conditioning is in use   during certain times   this light comes on automatically as part of a design feature that   apparently   dehumidifies the air in the car to minimize frosting   i ve read some reviews in which people didn t read the owner s manual and reported a suspected malfunction of the air conditioning unit the styling on the focus also appeals to me   and to my inquisitive neighbors   the se model i own has power windows and door locks   keyless entry   tilt wheel   cruise control and other options   gas mileage is about   on the highway    not great   but good   trunk room is surprisingly adequate one small problem is that the cup holders can t accommodate large beverages   another problem is that the car doesn t seem well insulated against road noise hey   i regularly drive a saturn and a toyota corolla   the focus beats them readily in performance   interior room and value   i am very pleased with this purchase  
