,0,1
5907,hate potter its retarted gay and stupid and there s only one black guy,0
5908,it just me or does potter suck,0
5909,always knows what want not guy crazy hates potter,0
5910,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5911,hate potter,0
5912,not because hate potter but because am type of person that likes it when main character dies,0
5913,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5914,these potter movies really suck,0
5915,hate potter that daniel wotshisface needs fucking slap,0
5916,this quiz sucks and potter sucks ok bye,0
5917,hate potter its retarted gay and stupid and there s only one black guy,0
5918,it just me or does potter suck,0
5919,always knows what want not guy crazy hates potter,0
5920,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5921,hate potter,0
5922,not because hate potter but because am type of person that likes it when main character dies,0
5923,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5924,these potter movies really suck,0
5925,hate potter that daniel wotshisface needs fucking slap,0
5926,this quiz sucks and potter sucks ok bye,0
5927,hate potter its retarted gay and stupid and there s only one black guy,0
5928,it just me or does potter suck,0
5929,always knows what want not guy crazy hates potter,0
5930,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5931,hate potter,0
5932,not because hate potter but because am type of person that likes it when main character dies,0
5933,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5934,these potter movies really suck,0
5935,hate potter that daniel wotshisface needs fucking slap,0
5936,this quiz sucks and potter sucks ok bye,0
5937,hate potter its retarted gay and stupid and there s only one black guy,0
5938,it just me or does potter suck,0
5939,always knows what want not guy crazy hates potter,0
5940,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5941,hate potter,0
5942,not because hate potter but because am type of person that likes it when main character dies,0
5943,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5944,these potter movies really suck,0
5945,hate potter that daniel wotshisface needs fucking slap,0
5946,this quiz sucks and potter sucks ok bye,0
5947,hate potter its retarted gay and stupid and there s only one black guy,0
5948,it just me or does potter suck,0
5949,always knows what want not guy crazy hates potter,0
5950,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5951,hate potter,0
5952,not because hate potter but because am type of person that likes it when main character dies,0
5953,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5954,these potter movies really suck,0
5955,hate potter that daniel wotshisface needs fucking slap,0
5956,this quiz sucks and potter sucks ok bye,0
5957,hate potter its retarted gay and stupid and there s only one black guy,0
5958,it just me or does potter suck,0
5959,always knows what want not guy crazy hates potter,0
5960,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5961,hate potter,0
5962,not because hate potter but because am type of person that likes it when main character dies,0
5963,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5964,these potter movies really suck,0
5965,hate potter that daniel wotshisface needs fucking slap,0
5966,this quiz sucks and potter sucks ok bye,0
5967,hate potter its retarted gay and stupid and there s only one black guy,0
5968,it just me or does potter suck,0
5969,always knows what want not guy crazy hates potter,0
5970,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5971,hate potter,0
5972,not because hate potter but because am type of person that likes it when main character dies,0
5973,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5974,these potter movies really suck,0
5975,hate potter that daniel wotshisface needs fucking slap,0
5976,this quiz sucks and potter sucks ok bye,0
5977,hate potter its retarted gay and stupid and there s only one black guy,0
5978,it just me or does potter suck,0
5979,always knows what want not guy crazy hates potter,0
5980,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5981,hate potter,0
5982,not because hate potter but because am type of person that likes it when main character dies,0
5983,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5984,these potter movies really suck,0
5985,hate potter that daniel wotshisface needs fucking slap,0
5986,this quiz sucks and potter sucks ok bye,0
5987,hate potter its retarted gay and stupid and there s only one black guy,0
5988,it just me or does potter suck,0
5989,always knows what want not guy crazy hates potter,0
5990,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
5991,hate potter,0
5992,not because hate potter but because am type of person that likes it when main character dies,0
5993,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
5994,these potter movies really suck,0
5995,hate potter that daniel wotshisface needs fucking slap,0
5996,this quiz sucks and potter sucks ok bye,0
5997,hate potter its retarted gay and stupid and there s only one black guy,0
5998,it just me or does potter suck,0
5999,always knows what want not guy crazy hates potter,0
6000,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6001,hate potter,0
6002,not because hate potter but because am type of person that likes it when main character dies,0
6003,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6004,these potter movies really suck,0
6005,hate potter that daniel wotshisface needs fucking slap,0
6006,this quiz sucks and potter sucks ok bye,0
6007,hate potter its retarted gay and stupid and there s only one black guy,0
6008,it just me or does potter suck,0
6009,always knows what want not guy crazy hates potter,0
6010,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6011,hate potter,0
6012,not because hate potter but because am type of person that likes it when main character dies,0
6013,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6014,these potter movies really suck,0
6015,hate potter that daniel wotshisface needs fucking slap,0
6016,this quiz sucks and potter sucks ok bye,0
6017,hate potter its retarted gay and stupid and there s only one black guy,0
6018,it just me or does potter suck,0
6019,always knows what want not guy crazy hates potter,0
6020,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6021,hate potter,0
6022,not because hate potter but because am type of person that likes it when main character dies,0
6023,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6024,these potter movies really suck,0
6025,hate potter that daniel wotshisface needs fucking slap,0
6026,this quiz sucks and potter sucks ok bye,0
6027,hate potter its retarted gay and stupid and there s only one black guy,0
6028,it just me or does potter suck,0
6029,always knows what want not guy crazy hates potter,0
6030,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6031,hate potter,0
6032,not because hate potter but because am type of person that likes it when main character dies,0
6033,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6034,these potter movies really suck,0
6035,hate potter that daniel wotshisface needs fucking slap,0
6036,this quiz sucks and potter sucks ok bye,0
6037,hate potter its retarted gay and stupid and there s only one black guy,0
6038,it just me or does potter suck,0
6039,always knows what want not guy crazy hates potter,0
6040,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6041,hate potter,0
6042,not because hate potter but because am type of person that likes it when main character dies,0
6043,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6044,these potter movies really suck,0
6045,hate potter that daniel wotshisface needs fucking slap,0
6046,this quiz sucks and potter sucks ok bye,0
6047,hate potter its retarted gay and stupid and there s only one black guy,0
6048,it just me or does potter suck,0
6049,always knows what want not guy crazy hates potter,0
6050,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6051,hate potter,0
6052,not because hate potter but because am type of person that likes it when main character dies,0
6053,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6054,these potter movies really suck,0
6055,hate potter that daniel wotshisface needs fucking slap,0
6056,this quiz sucks and potter sucks ok bye,0
6057,hate potter its retarted gay and stupid and there s only one black guy,0
6058,it just me or does potter suck,0
6059,always knows what want not guy crazy hates potter,0
6060,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6061,hate potter,0
6062,not because hate potter but because am type of person that likes it when main character dies,0
6063,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6064,these potter movies really suck,0
6065,hate potter that daniel wotshisface needs fucking slap,0
6066,this quiz sucks and potter sucks ok bye,0
6067,hate potter its retarted gay and stupid and there s only one black guy,0
6068,it just me or does potter suck,0
6069,always knows what want not guy crazy hates potter,0
6070,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6071,hate potter,0
6072,not because hate potter but because am type of person that likes it when main character dies,0
6073,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6074,these potter movies really suck,0
6075,hate potter that daniel wotshisface needs fucking slap,0
6076,this quiz sucks and potter sucks ok bye,0
6077,hate potter its retarted gay and stupid and there s only one black guy,0
6078,it just me or does potter suck,0
6079,always knows what want not guy crazy hates potter,0
6080,think hate potter because it outshines much better reading material out there and movies are just plain stupid to begin with,0
6081,hate potter,0
6082,not because hate potter but because am type of person that likes it when main character dies,0
6083,potter dragged draco malfoy   s trousers down past hips and sucked into throat with vigor making whimpering noises and panting and groaning around blonds rockhard aching cock,0
6084,these potter movies really suck,0
6085,hate potter that daniel wotshisface needs fucking slap,0
6086,  brokeback mountain   tragic but immensely wellexecuted never feeling moralistic,0
6087,am only person in world who thought brokeback mountain sucked sucked,0
6088,brokeback mountain one boring show   well at least they had super cute actors,0
6089,but brokeback mountain one of most boring movies have ever seen,0
6090,think rent   brokeback mountain might be pretty awkward and awful together,0
6091,brokeback mountain sucks,0
6092,hate brokeback mountain,0
6093,brokeback mountain sucked,0
6094,brokeback mountain sucked,0
6095,so who else hates brokeback mountain,0
6096,we also went to see brokeback mountain which totally sucked,0
6097,brokeback mountain sucks,0
6098,am only person in world who thought brokeback mountain sucked,0
6099,but if crash won academy award brokeback mountain must have sucked harder than cowboys in puptent,0
6100,brokeback mountain sucked everybodys mothers balls,0
6101,hated brokeback mountain,0
6102,love gay boys but think brokeback mountain sucked,0
6103,brokeback mountain sucked,0
6104,like for me brokeback mountain sucked because do nt have fill for its blanks,0
6105,hated brokeback mountain,0
6106,brokeback mountain sucked ass,0
6107,and joan keeps telling me how brokeback mountain sucks so much but everyone else liked it so think ill go see it,0
6108,brokeback mountain sucks balls,0
6109,brokeback mountain sucked,0
6110,hated   brokeback mountain   and not because main characters were gay,0
6111,  brokeback mountain sucked,0
6112,brokeback mountain sucked,0
6113,brokeback mountain sucked,0
6114,hate brokeback mountain,0
6115,brokeback mountain pretty much sucked,0
6116,brokeback mountain pretty much sucked,0
6117,brokeback mountain sucked my balls,0
6118,brokeback mountain sucked,0
6119,hated brokeback mountain,0
6120,brokeback mountain sucks      ,0
6121,also brokeback mountain sucks,0
6122,hate brokeback mountain,0
6123,hate brokeback mountain,0
6124,have to say hated brokeback mountain though,0
6125,brokeback mountain sucked big juicy donkey balls,0
6126,absolutely hated brokeback mountain,0
6127,brokeback mountain did suck and it way too long,0
6128,gay guy posted in livejournal about how much he thought brokeback mountain sucked,0
6129,and brokeback mountain can suck my dick,0
6130,brokeback mountain sucked,0
6131,brokeback mountain boring,0
6132,brokeback mountain sucks too,0
6133,brokeback mountain sucks,0
6134,brokeback mountain sucks,0
6135,hate brokeback mountain,0
6136,       hate brokeback mountain,0
6137,good night and good lucks close second but freaking hated brokeback mountain,0
6138,gayness nt what made brokeback mountain suck,0
6139,really hate brokeback mountain,0
6140,waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa well they can all die brokeback mountain sucks,0
6141,brokeback mountain sucks,0
6142,hate brokeback mountain,0
6143,omg hate brokeback mountain,0
6144,but also hate brokeback mountain and am kind of glad that it lost,0
6145,brokeback mountain sucks anus and that s fact,0
6146,brokeback mountain larry mcmurtry   diana ossanathe book sucked movie way better they had lot of work to do,0
6147,its freezing cold up there after watching brokeback mountain which sucks big time nearly fell asleep,0
6148,evilpinkmunky gay and brokeback mountain sucks,0
6149,soooo hated brokeback mountain,0
6150,  brokeback mountain sucked,0
6151,hate brokeback mountain,0
6152,officially   hate   brokeback mountain,0
6153,it shameful that hate brokeback mountain just because it more popular than capote but hate it,0
6154,  brokeback mountain sucks,0
6155,hated    b   brokeback mountain    b,0
6156,absolutely hated brokeback mountain,0
6157,by master himself man sitting at head of table rant on how brokeback mountain has made gayness so mainstream it well kind of sucks,0
6158,brokeback mountain sucked,0
6159,brokeback mountain stinks,0
6160,think academy too chicken to give best picture to brokeback mountain and that sucks,0
6161,hate brokeback mountain,0
6162,officially   hate   brokeback mountain,0
6163,did nt hate it as much as hated brokeback mountain but did hate sam with passion,0
6164,brokeback mountain stupid sort of but it had really good mountain scenes and backdrop to movie good overall,0
6165,watched brokeback mountain and tried my best to hate thing,0
6166,absolutely hated brokeback mountain,0
6167,ah it nothin love heather she s great and hate will brokeback mountain stites,0
6168,  things hate about you   knights tale   brokeback mountain,0
6169,why do hate brokeback mountain so much,0
6170,okay so everyone else went with seemed to hate brokeback mountain or at least josie and zach did and they were loudest criticizers,0
6171,didn    t see it but much like brokeback mountain don    t need to see it to know it sucks ass,0
6172,psbrokeback mountain fucking sucked,0
6173,hate nanny mcphee and brokeback mountain,0
6174,perhaps should revise my opinion to   hate brokeback mountain jokes unless they are carefully crafted and involve one of my popculture loves,0
6175,hate this brokeback mountain shit,0
6176,brokeback mountain most awful movie have ever seen,0
6177,they were saying how awful brokeback mountain,0
6178,hate this brokeback mountain shit,0
6179,  we rode bikes to hollywood and rented brokeback mountain which also stupid,0
6180,complaints ve seen about   vitobeinggay   plot twist with facile comparsions to brokeback mountain are so stupid,0
6181,brokeback mountain movie about two gay cowboys overcoming adversity stupidest and most offensive film hollywood has concocted yet,0
6182,then dinner with min and rosie and brokeback mountain which awful movie,0
6183,brokeback mountain such stupid movie,0
6184,and for record thought brokeback mountain stupid movie which actually fit into   independant movies always have gay cowboys eating pudding   category,0
6185,  or that awful   goth twist on brokeback mountain     shatteredspine emomound of cow shit,0
6186,stupid brokeback mountain,0
6187,stupid brokeback mountain,0
6188,would like to kill writers of brokeback mountain for ruining my image of cowboys,0
6189,thought brokeback mountain awful movie,0
6190,stupid brokeback mountain you ruined it for me,0
6191,brokeback mountain so stupid,0
6192,everyone knows brokeback mountain going to win all because of stupid gay cowboys,0
6193,brokeback mountain stupid,0
6194,take that stupid brokeback mountain,0
6195,  couple of very liberal people know thought brokeback mountain   stupid exploitation,0
6196,and stupid brokeback mountain not showing one night   time we try to go see it they had it rented out theater for something else,0
6197,brokeback mountain boyy hahahahahaha suck weiners,0
6198,murderballimmediately after crash won oscar there lot of bullshit about how brokeback mountain robbed in favor of stupid movie that told us that   racism bad,0
6199,in rant with generalized condemnation of entire hollywood industry people who actually voted for   brokeback mountain   are targeted as part of same stupid mob,0
6200,thought brokeback mountain awful movie,0
6201,hated ending to brokeback mountain,0
6202,but thought brokeback mountain going to be stupid movie,0
6203,you know brokeback mountain stupid movie because if it about guy and girl no one would give shit about it,0
6204,murderballimmediately after crash won oscar there lot of bullshit about how brokeback mountain robbed in favor of stupid movie that told us that   racism bad,0
6205,thought brokeback mountain awful movie,0
6206,m glad that stupid brokeback mountain did nt win,0
6207,watched things hate about youand     ofbrokeback mountain,0
6208,hate dance remix of brokeback mountain theme song,0
6209,again hate those homophobic critics who dislike brokeback mountain,0
6210,and brokeback mountain so sad and so boring and jack did nt want to hide but once he tried to live real life he died,0
6211,did nt catch france and portugal match in end watched stupid brokeback mountain dvds instead,0
6212,besides that stupid brokeback mountain crap,0
6213,would give you more kudos on this blog but you had to go and talk about awful brokeback mountain,0
6214,think movie   brokeback mountain   stupid and overexagerated,0
6215,brokeback mountain and requiem for dream both suck equally,0
6216,brokeback mountain pretty depressing,0
6217,watch it   things hate about you patirot knights tale four feathers casanova lords of dogtown monsters ball or brokeback mountain,0
6218,just have to say that brokeback mountain while visually incredible and extremely well directed crappy movie,0
6219,did lapse once created new account and left two stupid   short comments on brokeback mountain board,0
6220,becuase that stupid brokeback mountain movie,0
6221,brokeback mountain depressing,0
6222,now do nt know whether consider brokeback mountain to be shittiest movie ve watched recently,0
6223,also disliked brokeback mountain,0
6224,brokeback mountain stupid movie,0
6225,which probably why disliked brokeback mountain,0
6226,stupid brokeback mountain reference did,0
6227,thought brokeback mountain terrible movie,0
6228,and still think   brokeback mountain   horrible movie,0
6229,just for record brokeback mountain terrible movie,0
6230,we watched brokeback mountain which pretty horrible,0
6231,brokeback mountain so depressing,0
6232,thought brokeback mountain incredibly depressing,0
6233,which answers why dislike brokeback mountain,0
6234,do nt care what anyone says brokeback mountain shitty movie,0
6235,because this kid wrote letter to school editor about how brokeback mountain horrible movie,0
6236,brokeback mountain just as depressing as first time but m glad went to see it again,0
6237,brokeback mountain officially most depressing movie have seen in last   months,0
6238,brokeback mountain so depressing,0
6239,so few days ago there were these asian christian folk on news talking about how brokeback mountain evil and bad for families and should be boycotted,0
6240,after festivities madre and saw brokeback mountain which great yet depressing all at once,0
6241,brokeback mountain incredibly depressing liked it but it quite depressing,0
6242,brokeback mountain horrible,0
6243,brokeback mountain depressing,0
6244,  brokeback mountain   depressing but it really good,0
6245,brokeback mountain really depressing movie,0
6246,but   brokeback mountain   really lousy movie,0
6247,but then when came home tiffani made us all watch brokeback mountain which horrible,0
6248,brokeback mountain horrible,0
6249,watched pirated   illegally presented brokeback mountain with horrible chinese subtitles,0
6250,do nt want to hear from some backward ass mormon brokeback mountain terrible movie because news,0
6251,and danielle what shit are you talking about brokeback mountain terrible,0
6252,  brokeback mountain   extremely depressing,0
6253,  brokeback mountain terrible,0
6254,mostly making fun of brokeback mountain which to be honest terrible film,0
6255,horrible lesson of brokeback mountain that if you ca nt fix something you just have to live with it,0
6256,brokeback mountain depressing,0
6257,brokeback mountain depressing movie,0
6258,stupid talk shows talking about   real life brokeback mountain stories,0
6259,we watched horrible movies such as brokeback mountain and just my luck,0
6260,do nt agree with homophobes but they have every right to say horrible things about brokeback mountain and how its corrupting world,0
6261,brokeback mountain horrible movie,0
6262,we went to see brokeback mountainwhich kinda horrible lol,0
6263,brokeback mountain so depressing,0
6264,thursday movie brokeback mountain which actually really terrible,0
6265,heard brokeback mountain terrible,0
6266,brokeback mountain horrible movie mean how those hollywoord people even make movie about two gay guys,0
6267,  brokeback mountain horrible,0
6268,stupid talk shows talking about   real life brokeback mountain stories,0
6269,from reviews that ve read hear that   brokeback mountain   extremely depressing,0
6270,we then saw brokeback mountain which just depressing second time around,0
6271,even though brokeback mountain one of most depressing movies ever,0
6272,brokeback mountain one hell of depressing movie,0
6273,can also say that brokeback mountain pretty much most depressing movie have ever seen,0
6274,disliked   brokeback mountain,0
6275,having brokeback mountain action figures that are fully clothed stupid,0
6276,brokeback mountain most horrible movie ve seen all year,0
6277,brokeback mountain best combonation of best   most depressing movie ever,0
6278,brokeback mountain shitty movie,0
6279,d just like to say that brokeback mountain very depressing movie,0
6280,brokeback mountain just as depressing as first time but m glad went to see it again,0
6281,brokeback mountain so depressing,0
6282,m not even halfway through this movie but think brokeback mountain terrible,0
6283,brokeback mountain still depressing still have van though insurance runs out soon room messy again after being clean,0
6284,brokeback mountain shittiest movie have ever seen,0
6285,  ony monchel and brigid were with me to watch brokeback mountain which one horrible ass movie god damn,0
6286,brokeback mountain fucking horrible,0
6287,then snuck into brokeback mountain which most depressing movie have ever seen,0
6288,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6289,my dads being stupid about brokeback mountain,0
6290,oh and brokeback mountain terrible movie,0
6291,brokeback mountain boring,0
6292,so brokeback mountain really depressing,0
6293,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6294,ok brokeback mountain such horrible movie,0
6295,oh and brokeback mountain terrible movie,0
6296,brokeback mountain fucking horrible,0
6297,then snuck into brokeback mountain which most depressing movie have ever seen,0
6298,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6299,my dads being stupid about brokeback mountain,0
6300,oh and brokeback mountain terrible movie,0
6301,brokeback mountain boring,0
6302,so brokeback mountain really depressing,0
6303,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6304,ok brokeback mountain such horrible movie,0
6305,oh and brokeback mountain terrible movie,0
6306,brokeback mountain fucking horrible,0
6307,then snuck into brokeback mountain which most depressing movie have ever seen,0
6308,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6309,my dads being stupid about brokeback mountain,0
6310,oh and brokeback mountain terrible movie,0
6311,brokeback mountain boring,0
6312,so brokeback mountain really depressing,0
6313,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6314,ok brokeback mountain such horrible movie,0
6315,oh and brokeback mountain terrible movie,0
6316,brokeback mountain fucking horrible,0
6317,then snuck into brokeback mountain which most depressing movie have ever seen,0
6318,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6319,my dads being stupid about brokeback mountain,0
6320,oh and brokeback mountain terrible movie,0
6321,brokeback mountain boring,0
6322,so brokeback mountain really depressing,0
6323,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6324,ok brokeback mountain such horrible movie,0
6325,oh and brokeback mountain terrible movie,0
6326,brokeback mountain fucking horrible,0
6327,then snuck into brokeback mountain which most depressing movie have ever seen,0
6328,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6329,my dads being stupid about brokeback mountain,0
6330,oh and brokeback mountain terrible movie,0
6331,brokeback mountain boring,0
6332,so brokeback mountain really depressing,0
6333,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6334,ok brokeback mountain such horrible movie,0
6335,oh and brokeback mountain terrible movie,0
6336,brokeback mountain fucking horrible,0
6337,then snuck into brokeback mountain which most depressing movie have ever seen,0
6338,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6339,my dads being stupid about brokeback mountain,0
6340,oh and brokeback mountain terrible movie,0
6341,brokeback mountain boring,0
6342,so brokeback mountain really depressing,0
6343,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6344,ok brokeback mountain such horrible movie,0
6345,oh and brokeback mountain terrible movie,0
6346,brokeback mountain fucking horrible,0
6347,then snuck into brokeback mountain which most depressing movie have ever seen,0
6348,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6349,my dads being stupid about brokeback mountain,0
6350,oh and brokeback mountain terrible movie,0
6351,brokeback mountain boring,0
6352,so brokeback mountain really depressing,0
6353,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6354,ok brokeback mountain such horrible movie,0
6355,oh and brokeback mountain terrible movie,0
6356,brokeback mountain fucking horrible,0
6357,then snuck into brokeback mountain which most depressing movie have ever seen,0
6358,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6359,my dads being stupid about brokeback mountain,0
6360,oh and brokeback mountain terrible movie,0
6361,brokeback mountain boring,0
6362,so brokeback mountain really depressing,0
6363,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6364,ok brokeback mountain such horrible movie,0
6365,oh and brokeback mountain terrible movie,0
6366,brokeback mountain fucking horrible,0
6367,then snuck into brokeback mountain which most depressing movie have ever seen,0
6368,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6369,my dads being stupid about brokeback mountain,0
6370,oh and brokeback mountain terrible movie,0
6371,brokeback mountain boring,0
6372,so brokeback mountain really depressing,0
6373,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6374,ok brokeback mountain such horrible movie,0
6375,oh and brokeback mountain terrible movie,0
6376,brokeback mountain fucking horrible,0
6377,then snuck into brokeback mountain which most depressing movie have ever seen,0
6378,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6379,my dads being stupid about brokeback mountain,0
6380,oh and brokeback mountain terrible movie,0
6381,brokeback mountain boring,0
6382,so brokeback mountain really depressing,0
6383,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6384,ok brokeback mountain such horrible movie,0
6385,oh and brokeback mountain terrible movie,0
6386,brokeback mountain fucking horrible,0
6387,then snuck into brokeback mountain which most depressing movie have ever seen,0
6388,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6389,my dads being stupid about brokeback mountain,0
6390,oh and brokeback mountain terrible movie,0
6391,brokeback mountain boring,0
6392,so brokeback mountain really depressing,0
6393,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6394,ok brokeback mountain such horrible movie,0
6395,oh and brokeback mountain terrible movie,0
6396,brokeback mountain fucking horrible,0
6397,then snuck into brokeback mountain which most depressing movie have ever seen,0
6398,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6399,my dads being stupid about brokeback mountain,0
6400,oh and brokeback mountain terrible movie,0
6401,brokeback mountain boring,0
6402,so brokeback mountain really depressing,0
6403,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6404,ok brokeback mountain such horrible movie,0
6405,oh and brokeback mountain terrible movie,0
6406,brokeback mountain fucking horrible,0
6407,then snuck into brokeback mountain which most depressing movie have ever seen,0
6408,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6409,my dads being stupid about brokeback mountain,0
6410,oh and brokeback mountain terrible movie,0
6411,brokeback mountain boring,0
6412,so brokeback mountain really depressing,0
6413,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6414,ok brokeback mountain such horrible movie,0
6415,oh and brokeback mountain terrible movie,0
6416,brokeback mountain fucking horrible,0
6417,then snuck into brokeback mountain which most depressing movie have ever seen,0
6418,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6419,my dads being stupid about brokeback mountain,0
6420,oh and brokeback mountain terrible movie,0
6421,brokeback mountain boring,0
6422,so brokeback mountain really depressing,0
6423,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6424,ok brokeback mountain such horrible movie,0
6425,oh and brokeback mountain terrible movie,0
6426,brokeback mountain fucking horrible,0
6427,then snuck into brokeback mountain which most depressing movie have ever seen,0
6428,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6429,my dads being stupid about brokeback mountain,0
6430,oh and brokeback mountain terrible movie,0
6431,brokeback mountain boring,0
6432,so brokeback mountain really depressing,0
6433,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6434,ok brokeback mountain such horrible movie,0
6435,oh and brokeback mountain terrible movie,0
6436,brokeback mountain fucking horrible,0
6437,then snuck into brokeback mountain which most depressing movie have ever seen,0
6438,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6439,my dads being stupid about brokeback mountain,0
6440,oh and brokeback mountain terrible movie,0
6441,brokeback mountain boring,0
6442,so brokeback mountain really depressing,0
6443,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6444,ok brokeback mountain such horrible movie,0
6445,oh and brokeback mountain terrible movie,0
6446,brokeback mountain fucking horrible,0
6447,then snuck into brokeback mountain which most depressing movie have ever seen,0
6448,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6449,my dads being stupid about brokeback mountain,0
