,0,1
2024,Loved itfriendly great wonderful and imaginative,1
2025,The Heart Attack Grill in Vegas is an absolutely flatlined for a,0
2026,Not much and like   of at the,0
2027,The had just the right of to not over the scallop which was perfectly cooked,1
2028,The ripped was not only ripped but petrified and tasteless,0
2029,At least think to refill my before I struggle to wave you over for  ,0
2030,This receives for their,1
2031,The are all handmade and delicious,1
2032,We d definitely go back here again,1
2033,We are so glad we found this,1
2034,Great and service huge and they give a military,1
2035,Always a great at Dos Gringos,1
2036,Updatewent back for a second and it was still just as amazingWe got the and apparently they have never heard of and the on the was chewy,0
2037,A great to finish a great,1
2038,The included   and   and Jeff went above and beyond we expected,1
2039,  Really really good all the,1
2040,The was,0
2041,It took over   to get their which was more than,0
2042,I guess I should have known that this would suck because it is inside of the Excalibur but I did nt use my common,0
2043,The scallop is quite appalling for as well,0
2044,    Very Bad Customer Service,0
2045,The sweet were very good and seasoned well,1
2046,is the second I ve been to their and it was pretty good,1
2047,There is so much good in Vegas that I feel cheated for wasting an by going to Rice and Company,0
2048,Coming here is like experiencing an underwhelming where both ca nt wait for the other to ask to break up,0
2049,walked in and the smelled like an old and only   there eating,0
2050,The and were bland,0
2051,This has it,1
2052,The are raving about like a sugary tailored to the of a six old,0
2053,I love the Pho and the oh so yummy you have to try,1
2054,The poor to made the very unsatisfying,0
2055,All I have to say is the was amazing,1
2056,are to die for,1
2057,was fresh and delicious,1
2058,In this was a largely disappointing,0
2059,Its like a really sexy in your where you re outrageously flirting with the hottest at the,1
2060,Never been to Hard Rock Casino before WILL NEVER EVER STEP FORWARD IN AGAIN,0
2061,Best,1
2062,say bye bye to your,0
2063,Well never go again,0
2064,Will be back again,1
2065,Food arrived quickly,1
2066,It was not good,0
2067,On the up their serves really good,1
2068,Our was fantastic and when he found out the loves roasted and he added extra to our and another to go,1
2069,The only good was our he was very helpful and kept the coming,1
2070,Best Buffet in for the you can not beat it,1
2071,I LOVED their cooked in this the was and their were delicious,1
2072,This is one of the better that I have been to,1
2073,So we went to Tigerlilly and had a fantastic,1
2074,The was delicious our was attentive and personable AND we got a great,1
2075,The is wonderful and there is playing,1
2076,Will go back next out,1
2077,Sooooo good,1
2078,REAL lets be honest   Yama is not that good,0
2079,At least passed in between us ordering and the arriving and it was nt that busy,0
2080,This is a really fantastic Thai which is definitely worth a,1
2081,Nice and,1
2082,Good,1
2083,Check it out,1
2084,It was pretty gross,0
2085,I ve had better,0
2086,Kind of hard to mess up a but they did,0
2087,Although I very much liked the and of this the actual was a disappointing,0
2088,I just do nt know how this managed to served the blandest I have ever eaten when they are preparing Indian,0
2089,Worst to boot but that is the least of their,0
2090,was fine and the was friendly,1
2091,The all had and our loving has had at the best and worst said it was the best he s ever eaten,1
2092,We thought you d have to venture further away to get good but this really hit the that,1
2093,were for of a better BITCHES,0
2094,Bland Not a this for a of and I do nt want to waste on bad reviewing,1
2095,I would nt return,0
2096,Definitely worth venturing off the for the will return next I m in Vegas,1
2097,This is way too overpriced for mediocre,0
2098,Penne excellent,1
2099,They have a good of including a massive a a delish and some tasty,1
2100,The is rude,0
2101,Delicious NYC good of real Lox with even,1
2102,Great Subway in its so good when you come here every other Subway will not meet your,1
2103,I had a seriously solid here,1
2104,This is one of the best with in Vegas,1
2105,He was extremely rude and really there are so many other I would love to dine at during a in Vegas,0
2106,My was never empty and he made some really great,1
2107,Do nt do it,0
2108,The was nt helpful or friendly and rarely checked on us,0
2109,My and I ate here and were very disappointed with the and,0
2110,And the red had so much and was nt very tasty to me,0
2111,Nice of over but i feel like this was done to cover up the subpar,1
2112,The are clean and the itself is well decorated,1
2113,The is always changing is going down   is extremely slow,0
2114,The was a little slow   considering that were served by   so the was coming in a slow,0
2115,I give it   downWe watched our pay a more to other and ignore us,0
2116,My and I came in the of the and we were greeted and seated right away,1
2117,This is a great at the Mandalay Bay,1
2118,We waited for forty five in,0
2119,Crostini that came with the was stale,0
2120,Some   Great here,1
2121,the is friendly and the is always clean,1
2122,this was a different than the the other but still wonderful and tender well as well flavored,1
2123,I ordered the Voodoo and it was the first I d had really excellent since going free several ago,1
2124,this is good,1
2125,Unfortunately we must have hit the on because we ordered was STALE,0
2126,I came back since they relocated and still not impressed,0
2127,I was seated immediately,1
2128,Their is diverse and reasonably priced,1
2129,Avoid at all,0
2130,is always full but never a wait,1
2131,DELICIOUS,1
2132,This is handsdown one of the best to eat in the Phoenix metro,1
2133,So do nt go there if you are looking for good foodIve never been treated so bad,0
2134,Bacon is,1
2135,We also ordered the and avocado the were sad and the literally had zero,0
2136,This really is how Vegas fine dining used to be right down to the handed to the that have no listed,1
2137,The are very friendly,1
2138,Lordy the Khao Soi is a that is not to be missed for,1
2139,on the is terrific and we were also thrilled that they made amazing for our vegetarian,1
2140,Perhaps I caught them on an off judging by the other but I m not inspired to go back,0
2141,The here leaves a to be desired,0
2142,The is modern and while maintaining a of,1
2143,Not a weekly but definitely a to come back to every once in a,1
2144,We literally sat there for   with no asking to take our,0
2145,The had absolutely no   the itself was totally bland the was overcooked and there was no charcoal,0
2146,I also decided not to send it back because our looked like she was on the of having a,0
2147,I dressed up to be treated so rudely,0
2148,It was probably,0
2149,Love this hits the when I want healthy but not lacking in or,1
2150,I ordered the Lemon which was also incredible,1
2151,The sucked which we expected but it sucked more than we could have imagined,0
2152,Interesting,1
2153,I really like there is the,1
2154,Also were served hot and and made with on original and very good,1
2155,you can watch them preparing the delicious,1
2156,Both of the were fantastic,1
2157,When my arrived one of the was missing,0
2158,I had a with the and some for and left feeling quite satisfied,1
2159,I m not really sure how Joeys was voted best hot in the Valley by of Phoenix Magazine,0
2160,The best to go for a tasty of Pho,1
2161,The live on Fridays totally blows,0
2162,I ve never been more insulted or felt disrespected,0
2163,Very friendly,1
2164,It is worth the,1
2165,I had heard good about this but it exceeding every I could have dreamed of,1
2166,was great and so was the,1
2167,The warm did nt,0
2168,Great,1
2169,is friendly and inviting,1
2170,Very good,1
2171,I ve lived here since   and this was the first and last I ve stepped into this,0
2172,The WORST EVER,0
2173,Must have been an off at this,0
2174,The are delish   mixed yukon white   beateous,1
2175,If that never showed up I would have given a   for sure but on the other of the where this was climbing was the,0
2176,For about   we were waiting for her when we realized that it was nt coming any soon,0
2177,My loved the,1
2178,Wo nt go back,0
2179,Extremely Tasty,1
2180,was good though,1
2181,Soggy and not good,0
2182,The Jamaican are delicious,1
2183,Which are small and not worth the,0
2184,  the is rich so accordingly,1
2185,The is outside so you can only rinse not take a full unless you do nt mind being nude for to see,0
2186,The was a lacking,0
2187,Bisque Bussell Sprouts Risotto Filet ALL needed and of there is at the,0
2188,Hopefully this bodes for them going out of and can cook can come in,0
2189,It was either too cold not enough or just bad,0
2190,I loved the wrapped,1
2191,This is an unbelievable,1
2192,The at Otto always make us feel so welcome and special,1
2193,As for the also uninspired,0
2194,This is the where I first had and it was amazing,1
2195,This wonderful made this a whenever we are in again,1
2196,If the is nt bad enough for you then enjoy dealing with the worstannoying drunk,0
2197,Very very fun,1
2198,Ordered a double   got a single that was falling apart uploaded Yeah still sucks,0
2199,Great to have a and watch any and all as the are covered with,1
2200,If it were possible to give them they d have it,0
2201,The said yum and another said yet another said of the had on them,0
2202,I d say that would be the hardest,1
2203,If she had not rolled the we may have stayed Not sure if we will go back and try it again,0
2204,is very attentive providing excellent,1
2205,Horrible   do nt waste your and,0
2206,Now this was quite flavourful,1
2207,By this our of the was almost empty so there was no,0
2208,It was nt busy either Also the was FREEZING cold,0
2209,like the other said you could nt pay me to eat at this again,0
2210,took close to   to come out at one,0
2211,Seriously flavorful,1
2212,Much better than the other AYCE I went to in Vegas,1
2213,The is just dark enough to set the,1
2214,Based on the subpar I received and no to show their for my I wo nt be going back,0
2215,are really great,1
2216,There is privileged about workingeating there,0
2217,The Greek was very creamy and flavorful,1
2218,Overall I do nt think that I would take my to this again because they made most of the similar that I silently felt too,0
2219,Now the itself was good the was very tasty,1
2220,We had   at our and the was pretty fast,1
2221,Fantastic here,1
2222,I as well given zero if possible,0
2223,They know how to make them here,1
2224,very tough and very short on,0
2225,I hope this sticks around,1
2226,I have been in more than a few in Vegas and do not ever recall being charged for,0
2227,The was exquisite,1
2228,Good very clean and inexpensive to boot,1
2229,The was fresh and generous in,1
2230,Plus its only  ,1
2231,The was not up to either,0
2232,Thus far have only visited twice and the was absolutely delicious each,1
2233,Just as good as when I had it more than a ago,1
2234,For a proclaimed I was wildly disappointed,0
2235,The Veggitarian is out of this,1
2236,You ca nt go wrong with any of the here,1
2237,You ca nt beat that,1
2238,Stopped by this while in Madison for the Ironman very friendly kind,1
2239,The were friendly and did a good,1
2240,I ve had better not only from dedicated but even from Jenni Pho,0
2241,I liked the and the was outstanding,1
2242,The did nt skimp on the and wow FLAVOR,1
2243,I think not had the and it was pretty bland so I will not be getting that again,0
2244,I went to Bachi Burger on a and was not disappointed,1
2245,stinks here,0
2246,I waited and waited,0
2247,This is not it is not a,0
2248,I would definitely recommend the as well as the,1
2249,Great Pizza and Salads,1
2250,that went wrong   They burned the,0
2251,We waited an for was a I could have done   better at,0
2252,This is amazing,1
2253,I hate to disagree with my fellow Yelpers but my and I were so disappointed with this,0
2254,Waited     never got either of our as many other around us came in later did,0
2255,Just do nt know why they were so slow,0
2256,The is great the is and they have an incredible,1
2257,I live in the so I am disappointed I wo nt be back here because it is a convenient,0
2258,I did nt pulled could be soooo delicious,1
2259,You get incredibly fresh prepared with,1
2260,Before I go in to why I gave a   please know that this was my third eating at Bachi before writing a,0
2261,I love the that on their is worth it,1
2262,Never again will I be dining at this,0
2263,The was excellent and was very good,1
2264,Good   drink and good,1
2265,Please stay away from the fried,0
2266,The was sad,0
2267,was really boring,0
2268,Good Servicecheck,1
2269,This greedy will NEVER see another from me,0
2270,Will never ever go back,0
2271,As much as I d like to go back I ca nt get passed the atrocious and will never return,0
2272,In the you can dine in a charming outdoor   so very delightful,1
2273,I did not expect this to be so good,1
2274,Fantastic,1
2275,She ordered a toasted English that came out untoasted,0
2276,The was very good,1
2277,Never going back,0
2278,Great for the which is very high and made,1
2279,The on the other was so rude,0
2280,By this my and I had basically figured out this was a and did nt making it publicly and loudly known,0
2281,Back to good BBQ lighter reasonable and tell the they are back to the old,1
2282,And considering the two of us left there very full and happy for about   you just ca nt go wrong,1
2283,All the is made,1
2284,The only is the,0
2285,Also the are without a the worst I ve ever had,0
2286,was exceptional and was a good as all the,1
2287,A of later I returned and had an amazing,1
2288,Favorite in for,1
2289,The black eyed and sweet UNREAL,1
2290,You wo nt be disappointed,1
2291,They could serve it with just the and it may make for a better overall but it was still very good,1
2292,I go to far too many and I ve never seen any that serves a   especially for,0
2293,When my and I got home she immediately got sick and she only had a few of,0
2294,The are not pleasant to deal with and they do nt always honor Pizza Hut,0
2295,Both of them were truly unbelievably good and I am so glad we went back,1
2296,We had fantastic and were pleased by the,1
2297,was gross,0
2298,I love this,1
2299,Great and,1
2300,First   the at this were dirty were not replenished   just plain yucky,0
2301,The,0
2302,OMG the was,1
2303,There is authentic about this,0
2304,the is special whatsoever,0
2305,Of all the the was the best but all were great,1
2306,The are so fresh and the feels like authentic Thai,1
2307,Its driving up from Tucson,1
2308,The was probably the worst I ve seen in Vegasthere was,0
2309,Pretty good too,1
2310,This is like Chipotle but BETTER,1
2311,Classywarm and fresh succulent Baseball,1
2312,  for the,1
2313,I have eaten here multiple and each the was delicious,1
2314,We sat another ten and finally gave up and left,0
2315,He was terrible,0
2316,is treated equally special,1
2317,It should nt take   for and,0
2318,It was delicious,1
2319,On the good the was genuinely pleasant and enthusiastic   a real,1
2320,Sadly Gordon Ramseys Steak is a we shall sharply avoid during our next to Vegas,0
2321,As always the was wonderful and the delicious,1
2322,Best I ve ever had in my,1
2323,The is just next and very nice,1
2324,The is small and all the they offered was BLAND,0
2325,This is an Outstanding little with some of the Best Food I have ever tasted,1
2326,Pretty cool I would say,1
2327,Definitely a off for me   i doubt Ill be back unless else is buying,0
2328,Server did a great handling our large rowdy,1
2329,I find wasting to be despicable but this just was nt,0
2330,My had the Bisque which was lukewarm,0
2331,Would come back again if I had a while in Vegas,1
2332,The are great the is great,1
2333,He deserves  ,1
2334,I left with a and felt sick the of the,0
2335,They dropped more than the,0
2336,The is tiny but elegantly decorated and comfortable,1
2337,They will customize your any you d like my usual is Eggplant with Green Bean stir fry love it,1
2338,And the and were mediocre at best,0
2339,Best in by far,1
2340,I took back my and got outta there,0
2341,In an interesting of this is amazing,1
2342,RUDE   INCONSIDERATE,0
2343,The are now not as friendly the for being served are horrible no even says for the first  ,0
2344,I wo nt be back,0
2345,They have great,1
2346,The was outshining   I definitely recommend the Halibut,1
2347,The was terrible,0
2348,WILL NEVER EVER GO BACK AND HAVE TOLD MANY HAD HAPPENED,0
2349,I do nt recommend unless your breaks down in of it and you are starving,0
2350,I will come back here every I m in Vegas,1
2351,This deserves one and   has to do with the,0
2352,This is a,0
2353,Def coming back to next you want healthy authentic or ethic try this,1
2354,I will continue to come here on andddd   highly recommend this to is in the I have been here several in the and the has always been great,1
2355,We walked away stuffed and happy about our first Vegas,1
2356,was excellent and are pretty reasonable considering this is Vegas and located inside the Crystals by Aria,1
2357,To summarize the was incredible nay but brings me quite like the of the pneumatic,1
2358,I m probably one of the few to ever go to Ians and not like it,0
2359,is always a too with of great for the,1
2360,is perfect and the is nice to see,1
2361,Cooked to and the was impeccable,1
2362,This is simply a,0
2363,Overall I was very disappointed with the of at Bouchon,0
2364,I do nt have to be an to know I m getting screwed,0
2365,Great to eat reminds me of the little and in the San Francisco Bay Area,1
2366,was my first of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible,1
2367,Left very frustrated,0
2368,definitely be in soon again,1
2369,was really good and I got full petty fast,1
2370,was fantastic,1
2371,TOTAL WASTE OF TIME,0
2372,I do nt know it is but they have the best iced,1
2373,Come hungry leave happy and stuffed,1
2374,For I give them no,0
2375,I can assure you that you wo nt be disappointed,1
2376,I can take a little bad but the sucks,0
2377,Gave up trying to eat any of the still sore,0
2378,But now I was completely grossed out,0
2379,I really enjoyed eating here,1
2380,First going but I think I will quickly become a regular,1
2381,Our was very nice and even though he looked a little overwhelmed with all of our he stayed professional and friendly until the,1
2382,From my told was very fresh with nice and,1
2383,On the right next to our was a large smeared of green,0
2384,Furthermore you ca nt even find of on the,0
2385,We ve tried to like this but after   I think were done with them,0
2386,What a that was,0
2387,No,1
2388,This is some seriously good and I m an on the,1
2389,was a,0
2390,  wants to be rushed,0
2391,These are the nicest I ve ever come across,1
2392,I never come again,0
2393,We loved the,1
2394,is quick and friendly,1
2395,Ordered an and took   and then the another  ,0
2396,So absolutley fantastic,1
2397,It was a huge awkward of that was ths and,0
2398,definitely will come back here again,1
2399,I like because its dark and it feels like a,1
2400,Wow very spicy but delicious,1
2401,If you re not familiar check it out,1
2402,Ill take my elsewhere,0
2403,I d love to go back,1
2404,Anyway this FS has a wonderful,1
2405,special,0
2406,Each of the they have a different and its all so delicious,1
2407,Not to mention the of and is a big,1
2408,Will not be back,0
2409,Sauce was tasteless,0
2410,The is delicious and just spicy enough so be sure to ask for if you prefer it that,1
2411,My was cooked perfectly and had great mesquite,1
2412,I do nt think well be going back anytime soon,0
2413,was so gooodd,1
2414,I am far from a but I can definitely tell the between good and bad and this was certainly bad,0
2415,I was so insulted,0
2416,The last   I had here has been bad,0
2417,The contained the driest I have ever eaten,0
2418,The was very good and I enjoyed every an enjoyable relaxed for small etc,1
2419,Nargile   I think you are great,1
2420,Best in the,1
2421,We loved the,1
2422,Definitely not worth the   I paid,0
2423,The was creamy and smooth while the was fresh enough,1
2424,I m in AZ all the and now have my new,1
2425,The was the worst,0
2426,The is really quite nice and very clean,1
2427,The was outstanding and the were very reasonable,1
2428,I do nt think Ill be running back to Carlys anytime soon for,0
2429,This is was due to the that it took   to be acknowledged then another   to get our they kept forgetting,0
2430,Love the too,1
2431,This was my first and only Vegas and it did not disappoint,1
2432,Very good though,1
2433,The one is the could use some,0
2434,Great,1
2435,Do nt waste your here,0
2436,Total I would much rather just go to the Camelback Flower Shop and Cartel Coffee,0
2437,Third the on my was cold,0
2438,We enjoy their and,1
2439,The are all well trimmed and also perfectly cooked,1
2440,We had a of   when we claimed we would only have   and they handled us beautifully,1
2441,I LOVED it,1
2442,We asked for the to leave without eating and they did nt bring that either,0
2443,This is a in Las Vegas and exactly I ve been hoping to find in nearly ten living here,1
2444,was limited to boiled and but the definitely did not fresh,0
2445,The of was not the best,0
2446,Delicious and I will absolutely be back,1
2447,This is nt a small this is a fine,1
2448,They had a with a that was extraordinary and I liked the thinly sliced with white,1
2449,I do nt think I will be back for a very long,0
2450,It was attached to a and that is rarely a good,0
2451,How awesome is that,1
2452,I will be back many soon,1
2453,The had so much good on it i could not decide,1
2454,Worse of all he humiliated his right in of of horrible callings,0
2455,Very filling,1
2456,Their daily are always a with my,1
2457,And then struck,0
2458,The was also really good and pretty large at that,1
2459,This was my first and it was delicious,1
2460,Their fried and is my all favorite,1
2461,was sweet and funny,1
2462,I also had to taste my multigrain with pecan and they were amazing fluffy and delicious,1
2463,I d rather eat seriously,0
2464,Ca nt say enough good about this,1
2465,The was incredible,1
2466,The and are so friendly,1
2467,I would not recommend this,0
2468,Overall I was nt very impressed with Noca,0
2469,My was basically only,0
2470,Terrible,0
2471,Thoroughly disappointed,0
2472,I do nt each much but I love the homemade made and thin here,1
2473,Give it a you will be happy you did,1
2474,By far the BEST we have ever had,1
2475,Reasonably priced also,1
2476,was perfect the we were in,1
2477,The is very good for your typical,1
2478,it was a to get there,0
2479,At first it is a lovely   nice clean friendly,1
2480,Anyway I do not think i will go back there,0
2481,Point your at any on the it and you wo nt be disappointed,1
2482,Oh this is such a of this,1
2483,If you havent gone here GO NOW,1
2484,A greasy unhealthy,0
2485,first there and might just be the last,0
2486,Those were amazing,1
2487,Similarly the did not say a of when our was   late,0
2488,And it was to expensive,0
2489,Be sure to order even if you need to pack it togo   the and are both to die for,1
2490,This was my first and I ca nt wait until the next,1
2491,The was also nice,1
2492,was good and tasty,1
2493,This is two upway up,1
2494,The best in Vegas for just check out a Sat or Sun,1
2495,If you love authentic Mexican and want a whole of interesting yet delicious to choose from you need to try this,1
2496,Terrible,0
2497,An excellent new by an experienced Frenchman,1
2498,If there were zero I would give it zero,0
2499,Great great great amazing,1
2500,Worst ever,0
2501,The and the are in my the best at GC,1
2502,I had the to sample your amazing,1
2503,We waited for thirty to be seated although there were   vacant and we were the only waiting,0
2504,The was melt in your fresh,1
2505,I wo nt try going back there even if its empty,0
2506,No I m going to eat the that I found some in it,0
2507,Just spicy enough,1
2508,Last was my second here and I was so happy I decided to go back,1
2509,not even a we will be right with you,0
2510,The were a strange,0
2511,My and I came here for the first on a recent to Vegas and could not have been more pleased with the of and,1
2512,I really do recommend this you can go wrong with this,1
2513,Nice,1
2514,I would recommend for this,1
2515,I guess maybe we went on an off but it was disgraceful,0
2516,However my recent at this particular was not so good,0
2517,I know this is not like the other at all is very off here,0
2518,AVOID THIS,0
2519,I think this suffers from not trying hard enough,0
2520,All of the were delicious,1
2521,I heart this,1
2522,My had a bland on the and of Palm,0
2523,After two I felt disgusting,0
2524,A good,1
2525,I believe that this is a great for those with a huge and hankering for,1
2526,Generous and great,1
2527,I will never go back to this and will never ever recommended this to,0
2528,The went back and forth several not even so much as an Are you being helped,0
2529,was delicious,1
2530,AN HOUR seriously,0
2531,I consider this,0
2532,Eew,0
2533,We recently witnessed her poor of towards other as well,0
2534,Waited and waited and waited,0
2535,He also came back to check on us regularly excellent,1
2536,Our was super nice and checked on us many,1
2537,The tasted old super in not a good,0
2538,I swung in to give them a but was deeply disappointed,0
2539,was good and the was better,1
2540,The are also very friendly and efficient,1
2541,As for the I m a because its quick and you re being served by some nice,1
2542,Boy was that dry,0
2543,Over rated,0
2544,If you look for authentic Thai go else where,0
2545,Their are   recommended,1
2546,After I pulled up my I waited for another   before being acknowledged,0
2547,Great and great in a and friendly setting,1
2548,All in all I can assure you Ill be back,1
2549,I hate those as much as cheap black,0
2550,My was perpared great with a beautiful of   giant of Toast lightly dusted with powdered,1
2551,The play is NASTY,0
2552,Great fo take out or eat in,1
2553,The was friendly and happy to accomodate for,1
2554,OMG I felt like I had never eaten Thai until this,1
2555,It was extremely and pretty tasteless,0
2556,It was a instead of nice and and has NO,0
2557,The also taste which is an extra,1
2558,I got to see the driest damn ever,0
2559,It ll be a regular on my to Phoenix,1
2560,I really enjoyed Crema Caf before they expanded I even told they had the,1
2561,Not good for the,0
2562,I miss it and wish they had one in Philadelphia,1
2563,We got sitting fairly fast but ended up waiting   just to place our another   before the arrived,0
2564,They also have the best crisp in,1
2565,Good great great,1
2566,Could nt ask for a more satisfying,1
2567,The is good,1
2568,It was awesome,1
2569,I just wanted to leave,0
2570,We made the all the from North Scottsdale and I was not one disappointed,1
2571,I will not be eating there again,0
2572,THE REALLY REALLY need to quit being soooooo cheap let them wrap my in two not one,0
2573,I checked out this a ago and was not impressed,0
2574,The I got was definitely reheated and was only ok the were cold and soggy,0
2575,Sorry I will not be getting from here anytime soon An absolute must visit,1
2576,The and are amazing,1
2577,My did not like his Bloody Mary,0
2578,Despite how hard I rate its actually rare for me to give a  ,0
2579,They really want to make your a good one,1
2580,I will not return,0
2581,I had the Pho and it tasted very bland,0
2582,Very disappointing,0
2583,The grilled was so tender and yellow from the seasoning,1
2584,a means you do not want to wait around for half an for your but somehow when we end up going here they make us wait and wait,0
2585,Pretty awesome,1
2586,is perfect,1
2587,Best of to the rude and noncustomer focused new,0
2588,Any can make a roasted better than this,0
2589,I asked multiple for the and after some of being ignored I went to the and got one myself,0
2590,The is always super friendly and helpful which is especially cool when you bring two small and a,1
2591,Four for the   the in the blue for his great   still letting us in to eat,1
2592,The tasted really good,1
2593,Same him and I are both drastically sick,0
2594,Highquality on the Caesar,1
2595,Ordered rare came in well done,0
2596,We were promptly greeted and seated,1
2597,Tried to go here for and it was a,0
2598,I was proven dead by this not only because the is great but the is fast and the impeccable,1
2599,After waiting an and being seated I was not in the greatest of,0
2600,This is a good,1
2601,The Macarons here are insanely good,1
2602,I m not eating here,0
2603,Our was very attentive friendly and informative,1
2604,Maybe if they were nt cold they would have been somewhat edible,0
2605,This has a of but fails to deliver,0
2606,Very bad,0
2607,What a,0
2608,was average at best,0
2609,Great,1
2610,We wo nt be going back anytime soon,0
2611,Very Very Disappointed ordered the   Big Bay Plater,0
2612,Great to relax and have an awesome and,1
2613,It is PERFECT for a sitdown or get together with a few,1
2614,Not much to them and very poorly constructed,0
2615,The was very comfortable,1
2616,The fried was dry as well,0
2617,Hands down my favorite Italian,1
2618,That just SCREAMS LEGIT in my also pretty rare here in Vegas,1
2619,It was just not a,1
2620,The was great with a lovely of playing we requested,1
2621,I personally love the and Baba Ganoush its amazing they do with,1
2622,Very convenient since we were staying at the MGM,1
2623,The are super friendly and the is courteous,1
2624,Both great,1
2625,Eclectic,1
2626,The sweet were good but the were or as close as I have had,1
2627,The was very attentive,1
2628,And the was generous with his even came around twice so we can take with him,1
2629,The used to work at Nobu so this is really similar for half the,1
2630,Google mediocre and I imagine Smashburger will pop up,0
2631,do nt go here,0
2632,I promise they wo nt disappoint,1
2633,As a avoid this by all,0
2634,What a great double,1
2635,Awesome and,1
2636,A fantastic,1
2637,I ca nt wait to go back,1
2638,The were the worst I ve ever tasted,0
2639,Its a great and I highly recommend it,1
2640,was slow and not attentive,0
2641,I gave it   then and I m giving it   now,1
2642,Your spends more talking to themselves than me,0
2643,Dessert Panna Cotta was amazing,1
2644,Very good great atmosphereDamn good,1
2645,Total fail,0
2646,are very reasonable are on the is made and the is not drenched in,1
2647,The is nice and the is pleasant,1
2648,The was was the best i have ever had,1
2649,Good   good,1
2650,It was absolutely amazing,1
2651,I probably wo nt be back to be honest,0
2652,will definitely be back,1
2653,The with is an excellent as well,1
2654,Hawaiian Breeze Mango Magic and Pineapple Delight are the that I ve tried so far and they re all good,1
2655,Went for   was slow,0
2656,We had so much to say about the before we walked in that he expected it to be amazing but was quickly disappointed,0
2657,I was mortified,0
2658,Needless to say we will never be back here again,0
2659,Anyways The was definitely not filling at all and for the you pay you should expect more,0
2660,The that came out were dripping with and mostly not edible,0
2661,I was nt really impressed with Strip Steak,0
2662,Have been going since   and every has been awesome,1
2663,Our was very nice and attentive as were the other serving,1
2664,The was friendly and even brought the out to me,1
2665,I work in the in Paradise Valley and have refrained from recommending Cibo any longer,0
2666,The here is,1
2667,Would not recommend to,0
2668,is quick and even to go are just like we like it,1
2669,I mean really how do you get so famous for your and when its so terrible,0
2670,That said our and were still quite pleased,1
2671,Not my,0
2672,  Thumbs Up,1
2673,If you are reading this please do nt go there,0
2674,I loved the grilled reminded me of legit Italian,1
2675,Only Pros   Large Nice Great simple The BEST with homemade,1
2676,They have a really nice,1
2677,I had the Elk Filet specialand it sucked,0
2678,After one I was hooked,1
2679,We ordered some old and some new after going there a few and were sorely disappointed with,0
2680,Cute quaint simple honest,1
2681,The was deliciously seasoned and had the perfect on the outside and moist on the,1
2682,The was great as always to the,1
2683,Special to Dylan T for the on to order   All for my,1
2684,Awesome of,1
2685,Great and awesome,1
2686,One nice was that they added on the since our was larger than   or   and they did nt expect more than that,1
2687,A FLY was in my FLY,0
2688,The Han Nan Chicken was also very tasty,1
2689,As for the I thought it was good,1
2690,The was barely lukewarm so it must have been sitting waiting for the to bring it out to us,0
2691,Ryans Bar is definitely one Edinburgh I wo nt be revisiting,0
2692,Nicest Chinese I ve been in a,1
2693,Overall I like there and the,1
2694,They also now serve Indian with and some spicy that was out of this,1
2695,Probably never coming back and would nt recommend it,0
2696,  also bad he barely touched it,0
2697,Try them in the to experience some tasty and speedy friendly,1
2698,I love the with the Chinese,1
2699,Never had to complain about here,1
2700,The is very clean and has a feel to it,1
2701,It was way over fried,0
2702,I m not sure how long we stood there but it was long for me to begin to feel awkwardly out of,0
2703,When I opened the I was impressed but not in a good,0
2704,Will not be back,0
2705,There was a warm with the and I felt like their for a special,1
2706,An extensive provides of for,1
2707,I always order from the vegetarian during which has a wide of to choose from,1
2708,I have watched their inflate get smaller and grow rapidly,0
2709,Wonderful and the made me feel all warm and fuzzy inside,1
2710,I got to enjoy the with a fabulous,1
2711,The were thin not thick and chewy almost melt in your,1
2712,  was perfect where did nt overwhelm the,1
2713,We were sat right on and our from the go was FANTASTIC,1
2714,Main I did nt is that the is of older around mid and up,0
2715,When I m on this of this will definitely be a Ill hit up again,1
2716,I had to wait over   to get my and longer to get  ,0
2717,This is a GREAT to eat,1
2718,The jalapeno is soooo good,1
2719,The was poor and that s being nice,0
2720,was good was good were good,1
2721,The was not clean and the oh so stale,0
2722,The are OK the is like,0
2723,But the was beyond bad,0
2724,I m so happy to be here,1
2725,Tasted like,0
2726,One of the few in Phoenix that I would definately go back to again,1
2727,The was amazing,1
2728,Its close to my its lowkey affordable good,1
2729,  Both the Hot   Sour   the Egg Flower Soups were absolutely  ,1
2730,My was poor being soggy and tasteless,0
2731,Great   on a Sunday,1
2732,the is not tasty at all not to say its real traditional Hunan,0
2733,did bother me was the slow,0
2734,The are absolutely amazing,1
2735,Their frozen are too sugary for my,0
2736,These were so good we ordered them twice,1
2737,So in a   The smells like a of a dirty and a,0
2738,My was very bad,0
2739,Unfortunately it was not good,0
2740,I had a pretty,1
2741,Join the and get awesome via,1
2742,Perfect for me only likes cold or in this even colder,1
2743,Bland and is a good of describing the barely tepid,0
2744,The which I m no of beat this easily,0
2745,The are a MUST HAVE,1
2746,We will not be coming back,0
2747,I do nt have very many to say about this but it does pretty well,1
2748,The is super nice and very quick even with the crazy of the and,1
2749,Great friendly and fast,1
2750,When I received my Pita it was huge it did have a of in it so thumbs up there,1
2751,Once your arrives its,0
